unique_key,taxi_id,trip_start_timestamp,trip_end_timestamp,trip_seconds,trip_miles,pickup_census_tract,dropoff_census_tract,pickup_community_area,dropoff_community_area,fare,tips,tolls,extras,trip_total,payment_type,company,pickup_latitude,pickup_longitude,pickup_location,dropoff_latitude,dropoff_longitude,dropoff_location
5495345f89be999a9e3c90fff250919aef28ae5e,be69ef54513aa30c189bdce1568f720987e4bd02fe8734b84e0f530db1ba55a9de4a05ae49526836fac4a11eed3f5c701ef63fd7dbe2fad9c5f6d09e1c07aa0b,2015-05-28 21:30:00 UTC,2015-05-28 21:30:00 UTC,0,0,,,,,10.85,2.17,0,0,13.02,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,
8edead690ba989bef0d550630565c676cf9c2ad6,22c2c92ba4cc6458780df495b72b3fb22a83cfd79728bfef02661f73e81a53a2de50ee1c693d9503b1e01a1032dbeb69744f2293cb796a3253cc9acee699b4be,2015-06-03 13:15:00 UTC,2015-06-03 13:15:00 UTC,0,0,,,,,3.25,0,0,0,3.25,Cash,Taxi Affiliation Services,,,,,,
e661387a3bb0fec2ffb01abf6dd51a224bd0d6d8,a444557753916cec6d62fba3e5753ab190fabe78ce4056c12ec45f1677f334deb7ea372e7b72fee16a24b93a3c412cdad5c043a5ffca8b2801ff186dd1d19906,2015-06-03 14:15:00 UTC,2015-06-03 14:15:00 UTC,0,0,,,,,6.65,1.33,0,0,7.98,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,
09fc23c420a53ba142ef10d7e203c39871023406,ab3d2dce98d18bb5f9fad983e310046b28856bb25eab8b937d3987c8122a4795873ed21ed427c9f6f44e8e70aa687baaaf73895465e4d3e87eb6654b6b70f27c,2015-05-22 19:30:00 UTC,2015-05-22 19:30:00 UTC,0,0,,,,,6.05,1.5,0,0,7.55,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,
95e6f72ec8e4f197aaced6ebf10702be59202555,cb889809e26fd3df4b4b55f039812b28c5ce1965e48c604ccfc7d65c04e64a94d95f0314a55ded427c26db54e00f3e8316959754459b6997fadf41cb358b0f69,2015-06-14 17:45:00 UTC,2015-06-14 17:45:00 UTC,0,0,,,,,13.45,2,0,0,15.45,Credit Card,T.A.S. - Payment Only,,,,,,
c4809d43203503575221451966364fadadea4c7b,e08e6b5b1357c7caec9d94d662bd3c275575316664faf8c660a8dd0913fbb2ec96d0c665c4c0dd97fccb2a198634c8063274d2524258e2d8e5f118b32f8bd668,2015-05-23 03:30:00 UTC,2015-05-23 03:30:00 UTC,0,0,,,,,11.75,2.35,0,0,14.1,Credit Card,T.A.S. - Payment Only,,,,,,
e01e5468d331cf051a14db6db34b8fed78435528,d0b733499e1b86b3202d4ef9c59d3902d27cc0eb3287aa3df9a67ec5ca714284f74d148a8ffe662219b5c6fa20fabf32f5a3979fa68e5a71acdbbd6e5f7e8f4a,2015-06-14 18:00:00 UTC,2015-06-14 18:00:00 UTC,0,0,,,,,14.65,4.4,0,0,19.05,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,
6b6e42cde974bf3197ede28b6120d94289b2067d,5cffb97a6fd517bd5bc14f2d55ded4698066eb285e8c0234d27f2539212b3732e8c43290d848a8a381934266de9f681f38cb9c40abd39ce41a45c34321eb9eb8,2015-06-25 21:15:00 UTC,2015-06-25 21:15:00 UTC,0,0,,,,,32.05,7,0,0,39.05,Credit Card,Suburban Dispatch LLC,,,,,,
b57f9d81f9ec158989befe0177d157c3d97559ac,64367514985418b62087b4b17be1ef2b151b0a7a632e1e922634ee981eb929162e7810d65adfb1065a24ba66293de26b35db3be6d38fc8a7325de52686da490c,2015-06-03 16:45:00 UTC,2015-06-03 16:45:00 UTC,0,0,,,,,6.25,2,0,0,8.25,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,
6d32b97226a5a5a3514e3533b4956f01ee8efbc3,88344f6ce69d4c2e3c6b7a8edb101e1b9bc3a444055cb1ec92dbf33a9725b30c147150ee5e1d147ab3666aae2911b556aebe7eb5d95c105300f24a6f351c0ba1,2015-05-23 03:45:00 UTC,2015-05-23 03:45:00 UTC,0,0,,,,,19.55,3.91,0,0,23.46,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,
bb24642b453c4cb77e52e59e5401230bf442bf8b,e5a327265da9724a44e5c357739e2437c154a589a4215037dfe3ad1dc141173aba225ce46ebd31b61c8018a9317522b04c84f2f0bcad2c7a3460c54bccff0d9f,2015-05-22 19:30:00 UTC,2015-05-22 19:30:00 UTC,0,0,,,,,13.65,3.41,0,0,17.06,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,
a38e3ceb59f6fab905ec60cfca12809623799141,6b6ceb851bc1c33fcad40360a39cdd774c3269b1a1346404b9b946616548faf8bef60793b20b564b68788b066400bc12ad41c6007e0018022e5bdf45b1f087a3,2015-06-25 20:45:00 UTC,2015-06-25 20:45:00 UTC,0,0,,,,,15.65,3.13,0,0,18.78,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,
c1cbf69617f68831ca6c8ee77392116efc765d6d,ecac7e5cafa5aed2b37a75e9888b0eb2a38a9ab5100c94a4170a9b9858e9cc98916c3185df7591310d5ee7387dc41d0eeee5064d40a419d3164e2718f72fe2fb,2015-06-27 22:45:00 UTC,2015-06-27 22:45:00 UTC,0,0,,,,,14.65,2.93,0,0,17.58,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,
01542ec869e11934f55f66fb977203f8df1b90f8,73c788fff8c6a38a113b2a002b98894b888233f223d0342522eddec5cf3392e7405e1d5c07cc6b0689f1dfd0e62f6454ca9572a4e5df4853bc93f5620678c497,2015-06-14 19:15:00 UTC,2015-06-14 19:15:00 UTC,0,0,,,,,7.95,1.99,0,0,9.94,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,
a8c556f67d8d2c2a9d87b8f6966dfac8317f7bb3,31af69ed89cd6d3c48818cb0ba3541db71149cc4fd3c54c3911700a8f601d4e430458b9584806beaf07cecf0550af0cbd263dda35bf02cb730f15bd0a050f1ac,2015-05-23 04:15:00 UTC,2015-05-23 04:15:00 UTC,0,0,,,,,4.65,1.4,0,0,6.05,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,
92ea7df2b60f42296c1bdd3d60c3b1499d95a7f7,7f9a6d676afea5d94d661cacb40cefdd6b22f62663754236d997eb86e59a7ac8238eef593c6a4f9ed765cf644a7d1e64b946c935824fb5295bc604d6f0af8bb2,2015-05-28 13:45:00 UTC,2015-05-28 13:45:00 UTC,0,0,,,,,14.25,4.28,0,0,18.53,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,
5e7c01c420280e6db92712c628cc39c65dd40175,13fb2379c1fd9e34f031e2adb181652f4dd8842a64704ac8b908d021128000c077aaeaecffc811554839679e695187b77907504e826fd27ac4616445d008126c,2015-05-23 03:45:00 UTC,2015-05-23 03:45:00 UTC,0,0,,,,,16.95,3.39,0,0,20.34,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,
fd20dc674065b454f73014f3d62c1005660d5f67,4b6275badfa50a132fed5f8fa3739e55beec205321b16594fd40584dc5c2a3e672a5c260b7348e4fef7c2d9f9699207ba4132578f66a21e08b6443a2074c28fa,2015-05-23 00:00:00 UTC,2015-05-23 00:00:00 UTC,0,0,,,,,32.05,8.01,0,0,40.06,No Charge,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,
fd18640fa7fff76e08f411e2079a958e079c40ea,73917860757f8394f2d6e40fbf43fc6dc2fb93312e828d8cee194b444bb0905f9a2afe249a54e864e1a1e9eaf11b5c0cf2e8e219f3bda0dd2a85d72dce33bdb3,2015-09-01 17:30:00 UTC,2015-09-01 17:30:00 UTC,0,0,,,,,30.05,6.01,0,0,36.06,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,
69df08cc4fb7e7baa75e89f140b169ed953162f0,6b2ee912f2ce81d4197d85248a1eb438c1759c92b1483fe757bcb9a184eea8d76ab68dca16308ee509ad3b8f682ec2fc070f8b1549888786ef3f76599854b209,2015-05-22 23:45:00 UTC,2015-05-22 23:45:00 UTC,0,0,,,,,6.25,1.25,0,0,7.5,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,
b534667616220cc75a547cf833743cd6f9117d5b,a8107c5481ea5eed4d6fa93cd1648f3f69c6822a6fff49ffd923bb75143c36a7f99d7a4af12ec68d9a85591a64671de48d14ba70d22501698b01747effc01cb1,2015-06-01 18:00:00 UTC,2015-06-01 18:00:00 UTC,0,0,,,,,13.15,2.63,0,0,15.78,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,
db01471a18d5cd213863228ca3db6cece569293b,ace613150343ec9584249a0595c0c35af8e99fad625adec983a32420c878b55b90e3d8a1432cc83f9bb06880794220afecdf30e99903b98e80f32395c77f1839,2015-05-03 01:15:00 UTC,2015-05-03 01:15:00 UTC,0,0,,,,,6.05,0,0,0,6.05,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,
f32165ba05ae73bf47061063690382adbd348e09,609fa4bfe241aacb61e59c5b52abcbbd467b8e71d53dd95c5a0ab4ec60b3c2b67ce00238a822bb8c1d56f72c393ecc58e60f5388cf36031ae0b0da22622bd2b9,2015-06-14 22:15:00 UTC,2015-06-14 22:15:00 UTC,540,1.6,,,,,8.05,0,0,1,9.05,Cash,Choice Taxi Association,,,,,,
a28a8bfd35bea2a7579a659a9b6c7ccb487af491,4f13cd80db9149e5c1bbb7ccafd856e31459c11dddbeaecb27e6cadb9d9ebb6a531cab4181404b9c664eedff7602d7b022c3f292aefcf8ab936cffb63d8c7806,2015-05-22 23:15:00 UTC,2015-05-22 23:15:00 UTC,0,0,,,,,40.05,8.01,0,0,48.06,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,
c92926cfd3820a6ff263dae6fb01860f00b43629,88344f6ce69d4c2e3c6b7a8edb101e1b9bc3a444055cb1ec92dbf33a9725b30c147150ee5e1d147ab3666aae2911b556aebe7eb5d95c105300f24a6f351c0ba1,2015-05-22 23:45:00 UTC,2015-05-22 23:45:00 UTC,0,0,,,,,10.15,1,0,0,11.15,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,
d44beb3f306db04ed9f635c9e81fd6352e78f0c3,1ebb39d51480e41f19c5c4d5f34457c72c9350491ebe72dc1b4e308d0e8c688c4cd100b52e586b63da28b654aee92a2e09af5588912ba736809679e25ef59edd,2015-06-27 21:00:00 UTC,2015-06-27 21:00:00 UTC,0,0,,,,,11.25,2,0,0,13.25,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,
5a88c66acdbe0e3b1fffa6cf3fed0972f91457c3,9f83e89b2ea5881d686f05c0fcd5ffc20ab85a6e6e83c55dad199c279343c934c37ff0779d6f71ae6a9ddbe0da0b9efac17f57c62529102e45a7217994630daa,2015-05-23 01:45:00 UTC,2015-05-23 01:45:00 UTC,0,0,,,,,9.95,1.99,0,0,11.94,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,
7ad60caf7499f5c230dfffbb66b583b50588c528,4b521ee042b8ac4785c2740c26ae75a039961139e63b3a9cdffa28505045ad7401a600a508cb32670c86944f93ec498cab35c813b6f4b61f82c3bbbf82f002e1,2015-06-15 22:30:00 UTC,2015-06-15 22:30:00 UTC,0,0,,,,,7.05,1.41,0,0,8.46,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,
38ac555a0c93ee5ae2f1d474650effe2153fb78c,093e9e4c05ea53bf75c51763839d5f5bd5d1785c11ee5ec5e805c14bcb833c9fbfd81ab2b7874a85cba14046e54062335b2221738a0bb0bf1ddcfe83a7efa382,2015-05-23 20:00:00 UTC,2015-05-23 20:00:00 UTC,0,0,,,,,8.55,1.71,0,0,10.26,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,
0e222f20eb132369f8d6b65178633f854c309dc2,54044c4ce47d539663e1520272de87e38a14d38ca23a666360031dadffe5fb5b8be396c3219a60f4b5325d461a8bb9c1202e3aedb1b1b77dfbfcdb68dd8c144e,2015-06-27 22:15:00 UTC,2015-06-27 22:15:00 UTC,0,0,,,,,7.95,1.59,0,0,9.54,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,
23183013af88f4f5b6f495cefc671897aa5abea6,e4b18bb7fe7ebe562e7a5ad4e23f9e1ac4510414d4bbc8f8296c937092666c188c904e756e10e8c5084a00fa290697766c2ff9b7abf399fb0f441516df016f68,2015-05-23 00:30:00 UTC,2015-05-23 00:30:00 UTC,0,0,,,,,45,0,0,0,45,Credit Card,Suburban Dispatch LLC,,,,,,
9a85031a60b6da88f2a81004091b0d2b737c19fe,ea36181fa21bd00fb42c41dd1022cb7e0e44fb2d07ed726ab70dbc28af920f910691308dad607549d29125a61cb0ea2f727bcc6051d788eb7366e0e353619276,2015-06-15 08:15:00 UTC,2015-06-15 08:15:00 UTC,0,0,,,,,8.45,1.55,0,0,10,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,
cfb2ff734a19b654dba61df652334cdbe10314e0,d0cf86bf92d34b655a1826a727666790817bad226691cdf7fbb2dfb6c79b9e7855b05518db2e1222608da6bc402a36797b8daf4a3f0b19abb4c98750d805766d,2015-05-28 11:30:00 UTC,2015-05-28 11:30:00 UTC,0,0,,,,,6.75,1.35,0,0,8.1,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,
eb33eb817d7fb58e7f9e9473076dbcf4ec24a416,ea816279bda3a1ad1e7516a37d521f196bf292c963de441aaf3249760938008beca29d06c9fe817b20e26e717e6f7585b0d0028571346d7bf3219cfdd725428b,2015-05-23 03:30:00 UTC,2015-05-23 03:30:00 UTC,0,0,,,,,15.25,2.29,0,0,17.54,Credit Card,Suburban Dispatch LLC,,,,,,
39abe366e1b3a9b7159a33d53743b43c0279e909,24a472542efb2433c8f46ed2c0c08c39538e1c41c0178fb783bef6be9440ff62de0aa63209df1410335f2f1e28085feb8921b38eb7e862d7abdf691fe7cdcd7c,2015-05-28 14:30:00 UTC,2015-05-28 14:30:00 UTC,0,0,,,,,19.05,2,0,0,21.05,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,
d05ad45fb6c2fe9207ed9242449b4897fae74a77,55af2e70fd4624a43fea70121974c54db44c8e7582ce3dd39b4bb431e168dc7d495f6b2972fa39df8c9cb02c03191dfae28570c05fbd3b2a747bbee28b809172,2015-06-09 12:00:00 UTC,2015-06-09 12:15:00 UTC,360,0,,,,,6.05,0,0,0,6.05,Cash,Blue Ribbon Taxi Association Inc.,,,,,,
f2e128291cfcadd643311457054447dd63f3ddce,ae708f295169b3a30fb94aaaf518cd93baae96390a510818b099c3683ab683ffc707c14e395ba3a482d73d03e3ef7b075cb46723930374f2c56c9cc15d9d324f,2015-05-28 11:30:00 UTC,2015-05-28 11:30:00 UTC,0,0,,,,,37.1,0,0,0,37.1,Credit Card,Blue Ribbon Taxi Association Inc.,,,,,,
65373b0a49b5dfd480d47beb58a90dfe8a67594f,e59c700426be201a910c360104a4c262c2f7367f2bff36bef52adb26a6b7249f5891c6779252c8468d2fee4c59af7b02ce88912f553b5c5db08368decfa2e67e,2015-05-23 17:30:00 UTC,2015-05-23 17:30:00 UTC,0,0,,,,,5.65,1.7,0,0,7.35,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,
35d818c9fc7cc251b85020fb3c584681d42b53de,2af912c4c88894d766911dd8670e4d686cfdc00bb00d88c672838a7f1aee5c02bed1bae0b920009162c60599e09352f6a71cf9228046538d4bd612a6a1b9b33a,2015-06-24 12:30:00 UTC,2015-06-24 12:30:00 UTC,0,0,,,,,5.65,1.41,0,0,7.06,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,
fa05bbf5b924b08b06029c93e976b94a069fa47a,28d27337bea07d811235348e9b25af937d110ac08ca576e50099ad02e5d1e0ede037b6c36e983918123eeec68b1610d6851965894f42d7758ee0fb726a8e03a3,2015-05-23 20:00:00 UTC,2015-05-23 20:00:00 UTC,0,0,,,,,11.05,2.21,0,0,13.26,Credit Card,Chicago Elite Cab Corp. (Chicago Carriag,,,,,,
